Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
16,16,S,0, ,0, , ,0+,1,STABLE, , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,1, ,2230.57,0.15, ,2+,1,169, ,11,fs,0.000000000000169,0.000000000000011, , , , , , , , , , ,0.94, ,-0.154, ,2021-06-10
16,16,S,2, ,3778.4,1, ,0+,2,0.89, ,9,ps,0.00000000000089,0.00000000000009, , , , , , , , , , , , , , ,2021-06-10
16,16,S,3, ,4281.8,0.3, ,2+,2,42, ,4,fs,0.000000000000042,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
16,16,S,4, ,4459.1,0.8, ,4+,1,124, ,27,fs,0.000000000000124,0.000000000000027, , , , , , , , , , ,1.6, , , ,2021-06-10
16,16,S,5, ,4695.3,0.4, ,1+,1,286, ,74,fs,0.000000000000286,0.000000000000074, , , , , , , , , , , , , , ,2021-06-10
16,16,S,6, ,5006.2,0.3, ,3-,1,0.52, ,3,ps,0.00000000000052,0.00000000000003, , , , , , , , , , , , , , ,2021-06-10
16,16,S,7, ,5412.6,1, ,3+,1,148, ,19,fs,0.000000000000148,0.000000000000019, , , , , , , , , , , , , , ,2021-06-10
16,16,S,8, ,5548.5,1, ,2+,3,57, ,8,fs,0.000000000000057,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
16,16,S,9, ,5796.8,0.3, ,1-,1,5.6, ,9,fs,0.0000000000000056,9e-16, , , , , , , , , , , , , , ,2021-06-10
16,16,S,10, ,6222.9,0.8, ,2-,1,66, ,12,fs,0.000000000000066,0.000000000000012, , , , , , , , , , , , , , ,2021-06-10
16,16,S,11, ,6411,2, ,4+,2,24.3, ,35,fs,0.0000000000000243,0.0000000000000035, , , , , , , , , , , , , , ,2021-06-10
16,16,S,12, ,6582,5, ,(2+ 3-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,13, ,6621.7,0.3, ,4-,1,0.36, ,6,ps,0.00000000000036,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
16,16,S,14, ,6666.1,1, ,2+,4,40, ,10,fs,0.00000000000004,0.00000000000001, , , , , , , , , , , , , , ,2021-06-10
16,16,S,15, ,6761.6,1, ,5-,1,260, ,35,fs,0.00000000000026,0.000000000000035, , , , , , , , , , , , , , ,2021-06-10
16,16,S,16, ,6851.5,1.5, ,4+,3,66, ,17,fs,0.000000000000066,0.000000000000017, , , , , , , , , , , , , , ,2021-06-10
16,16,S,17, ,7001.4,0.4, ,1+,2,1.5, ,5,fs,0.0000000000000015,5e-16, , , , , , , , , , , , , , ,2021-06-10
16,16,S,18, ,7115.3,1, ,2+,5,1.73, ,35,fs,0.00000000000000173,3.5e-16, , , , , , , , , , , , , , ,2021-06-10
16,16,S,19, ,7190.1,1.5, ,1+,3,8.0, ,21,fs,0.000000000000008,0.0000000000000021, , , , , , , , , , , , , , ,2021-06-10
16,16,S,20, ,7350,0.6, ,3(+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,21, ,7367, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,22, ,7434,3, ,1-,2,7.7, ,10,fs,0.0000000000000077,0.000000000000001, , , , , , , , , , , , , , ,2021-06-10
16,16,S,23, ,7484,0.4, ,2+,6,4.9, ,12,fs,0.0000000000000049,0.0000000000000012, , , , , , , , , , , , , , ,2021-06-10
16,16,S,24, ,7535.7,1, ,0+,3,2.6, ,7,fs,0.0000000000000026,7e-16, , , , , , , , , , , , , , ,2021-06-10
16,16,S,25, ,7566.8,0.9, ,5+,1,150, ,32,fs,0.00000000000015,0.000000000000032, , , , , , , , , , , , , , ,2021-06-10
16,16,S,26, ,7637,1, ,1,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,27, ,7648,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,28, ,7701.44,0.36, ,3-,2,66, ,19,fs,0.000000000000066,0.000000000000019, , , , , , , , , , , , , , ,2021-06-10
16,16,S,29, ,7882.9,0.8, ,4-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,30, ,7921,1, ,1+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,31, ,7950.1,0.4, ,4-,3,146, ,35,fs,0.000000000000146,0.000000000000035, , , , , , , , , , , , , , ,2021-06-10
16,16,S,32, ,7974.9,0.7, ,4-,4,21,LT, ,fs,0.000000000000021, , , , , , , , , , , , , , , ,2021-06-10
16,16,S,33, ,8125.4,0.2, ,1+,5,0.144, ,21,fs,1.44e-16,2.1e-17, , , , , , , , , , , , , , ,2021-06-10
16,16,S,34, ,8191.1,0.6, ,4,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,35, ,8270.3,1.4, ,3- 5-,1,60,LT, ,fs,0.00000000000006, , , , , , , , , , , , , , , ,2021-06-10
16,16,S,36, ,8296.1,1, ,3-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,37, ,8336,8, ,2+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,38, ,8346.4,1.4, ,4+ 6+,1,28,LT, ,fs,0.000000000000028, , , , , , , , , , , , , , , ,2021-06-10
16,16,S,39, ,8380,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,40, ,8407,1.4, ,2,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,41, ,8499.3,0.5, ,1-,3,1.30, ,24,fs,0.0000000000000013,2.4e-16, , , , , , , , , , , , , , ,2021-06-10
16,16,S,42, ,8671.7, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,43, ,8684, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,44, ,8687.6, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,45, ,8729.3,0.6, ,3+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,46, ,8736.7, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,47, ,8741.8, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,16,S,48, ,8745.6,0.8, ,3,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
