Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
12,15,Mg,0, ,0, , ,1/2+,1,9.458, ,12,m,567.48,0.72,B-,100, , , , , , , , ,-0.04107, , , ,2021-06-10
12,15,Mg,1, ,984.88,0.05, ,3/2+,1,0.97, ,24,ps,0.00000000000097,0.00000000000024, , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,2, ,1698.52,0.08, ,5/2+,1,0.81, ,17,ps,0.00000000000081,0.00000000000017, , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,3, ,1940.23,0.06, ,5/2+,2,0.65, ,14,ps,0.00000000000065,0.00000000000014, , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,4, ,3109.73,0.21, ,(7/2+),1,71, ,18,fs,0.000000000000071,0.000000000000018, , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,5, ,3427.4,0.3, ,(5/2+ 7/2+),1,69, ,34,fs,0.000000000000069,0.000000000000034, , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,6, ,3476.34,0.07, ,1/2+,2,6.9,LT, ,fs,0.0000000000000069, , , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,7, ,3491.34,0.16, ,3/2+ 5/2+,1,9.7,LT, ,fs,0.0000000000000097, , , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,8, ,3561.54,0.04, ,3/2-,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,9, ,3760.9,0.6, ,5/2- 7/2-,1,0.42, ,7,ps,0.00000000000042,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,10, ,3787.27,0.09, ,3/2+,2,17,LT, ,fs,0.000000000000017, , , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,11, ,3884.6,0.4, ,(5/2+ 9/2+),1,0.5,GT, ,ps,0.0000000000005, , , , , , , , , , , , , , , ,2021-06-10
12,15,Mg,12, ,4150.4,0.5, ,(3/2+ 5/2+),1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
