Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
16,17,S,0, ,0, , ,3/2+,1,STABLE, , , , , , , , , , , , , , ,1/2,0.6438212, ,-0.084, ,2021-06-10
16,17,S,1, ,840.982,0.012, ,1/2+,1,1.15, ,12,ps,0.00000000000115,0.00000000000012, , , , , , , , , ,1/2, , , , ,2021-06-10
16,17,S,2, ,1967.19,0.03, ,5/2+,1,94, ,14,fs,0.000000000000094,0.000000000000014, , , , , , , , , ,1/2, , , , ,2021-06-10
16,17,S,3, ,2313.399,0.014, ,3/2+,2,109, ,17,fs,0.000000000000109,0.000000000000017, , , , , , , , , ,1/2, , , , ,2021-06-10
16,17,S,4, ,2867.626,0.02, ,5/2+,2,10.8, ,35,fs,0.0000000000000108,0.0000000000000035, , , , , , , , , ,1/2, , , , ,2021-06-10
16,17,S,5, ,2934.74,0.09, ,7/2-,1,28.2, ,14,ps,0.0000000000282,0.0000000000014, , , , , , , , , , , , , , ,2021-06-10
16,17,S,6, ,2969.18,0.08, ,7/2+,1,59, ,8,fs,0.000000000000059,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
16,17,S,7, ,3220.692,0.015, ,3/2-,1,27, ,5,fs,0.000000000000027,0.000000000000005, , , , , , , , , , , , , , ,2021-06-10
16,17,S,8, ,3537.2,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,17,S,9, ,3779.9,1, ,(9/2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,17,S,10, ,3831.6,0.3, ,5/2+,3,30, ,8,fs,0.00000000000003,0.000000000000008, , , , , , , , , ,1/2, , , , ,2021-06-10
16,17,S,11, ,3934.73,0.06, ,3/2+,3,24, ,7,fs,0.000000000000024,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
16,17,S,12, ,4048.56,0.08, ,9/2+,1,211, ,53,fs,0.000000000000211,0.000000000000053, , , , , , , , , , , , , , ,2021-06-10
16,17,S,13, ,4055.35,0.11, ,1/2+,2,12, ,8,fs,0.000000000000012,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
16,17,S,14, ,4095.09,0.17, ,7/2+,2,31, ,8,fs,0.000000000000031,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
16,17,S,15, ,4144.32,0.06, ,5/2,1,24, ,7,fs,0.000000000000024,0.000000000000007, , , , , , , , , , , , , , ,2021-06-10
16,17,S,16, ,4210.848,0.02, ,3/2-,2,32, ,8,fs,0.000000000000032,0.000000000000008, , , , , , , , , , , , , , ,2021-06-10
16,17,S,17, ,4375.4,0.3, ,1/2+,3,24, ,10,fs,0.000000000000024,0.00000000000001, , , , , , , , , , , , , , ,2021-06-10
16,17,S,18, ,4423.73,0.05, ,(1/2+ 3/2),1,19, ,10,fs,0.000000000000019,0.00000000000001, , , , , , , , , , , , , , ,2021-06-10
16,17,S,19, ,4730.1,0.11, ,9/2-,1,57, ,15,fs,0.000000000000057,0.000000000000015, , , , , , , , , , , , , , ,2021-06-10
16,17,S,20, ,4747.3,0.7, ,1/2+ 3/2+ 5/2+,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
16,17,S,21, ,4795.2,1.5, ,(11/2-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
16,17,S,22, ,4866.7,0.22, ,11/2-,1,250, ,63,fs,0.00000000000025,0.000000000000063, , , , , , , , , ,1/2, , , , ,2021-06-10
16,17,S,23, ,4917.87,0.04, ,1/2-,1,90, ,30,fs,0.00000000000009,0.00000000000003, , , , , , , , , , , , , , ,2021-06-10
