Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
20,24,Ca,0, ,0, , ,0+,1,STABLE, , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,1, ,1157.019,0.004, ,2+,1,2.71, ,15,ps,0.00000000000271,0.00000000000015, , , , , , , , , , ,-0.56, ,-0.14, ,2021-06-10
20,24,Ca,2, ,1883.514,0.014, ,0+,2,14, ,4,ps,0.000000000014,0.000000000004, , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,3, ,2283.114,0.01, ,4+,1,1.9, ,7,ps,0.0000000000019,0.0000000000007, , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,4, ,2656.506,0.011, ,2+,2,30, ,3,fs,0.00000000000003,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,5, ,3044.27,0.03, ,4+,2,4.6, ,11,ps,0.0000000000046,0.0000000000011, , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,6, ,3284.97,0.03, ,6+,1,13.4, ,10,ps,0.0000000000134,0.000000000001, , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,7, ,3301.35,0.04, ,2+,3,35, ,18,fs,0.000000000000035,0.000000000000018, , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,8, ,3307.865,0.011, ,3-,1,0.15, ,7,ps,0.00000000000015,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,9, ,3357.28,0.12, ,(2+ 3 4+),1,28,LT, ,fs,0.000000000000028, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,10, ,3580.4,0.6, ,0+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,11, ,3661.526,0.01, ,1,1,8.3, , ,fs,0.0000000000000083, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,12, ,3676.088,0.015, ,(1- 2 3),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,13, ,3691.7,0.4, ,1,2,66, , ,fs,0.000000000000066, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,14, ,3712.02,0.11, ,4-,1,0.42,LT, ,ns,0.00000000042, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,15, ,3776.26,0.12, ,2,1,0.69,LT, ,ns,0.00000000069, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,16, ,3880,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,17, ,3913.72,0.09, ,5-,1,2,GT, ,ps,0.000000000002, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,18, ,3922.67,0.11, ,5-,2,0.56,LT, ,ns,0.00000000056, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,19, ,4011.5,0.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,20, ,4091.97,0.13, ,6+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,21, ,4093.7,0.5, ,(2+ 3 4+),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,22, ,4169,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,23, ,4196.14,0.24, ,2+,4,0.69,LT, ,ns,0.00000000069, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,24, ,4260.3,0.4, ,(2+ 3),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,25, ,4315.22,0.14, ,(1 2 3),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,26, ,4358.43,0.03, ,3-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,27, ,4399.1,0.6, ,3-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,28, ,4409.174,0.014, ,(1 2 3)-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,29, ,4436.7,0.5, ,(1 2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,30, ,4480,0.6, ,2+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,31, ,4552.64,0.023, ,(1 2 3)-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,32, ,4564.79,0.14, ,(5-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,33, ,4572.6,0.5, ,(1 2 3),2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,34, ,4583.99,0.19, ,(2+ 3 4+),3,3.5,LT, ,ns,0.0000000035, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,35, ,4616,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,36, ,4649.46,0.1, ,1,3,11, , ,fs,0.000000000000011, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,37, ,4650.6,0.4, ,2+,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,38, ,4690.1,0.6, ,(1- 2 3 4+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,39, ,4804.4,0.6, ,(1- 2+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,40, ,4824.4,0.6, ,(1 2 3),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,41, ,4848.39,0.2, ,1,4,24, , ,fs,0.000000000000024, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,42, ,4866.08,0.11, ,1,5,6.2, , ,fs,0.0000000000000062, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,43, ,4884.02,0.08, ,(1 2 3)-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,44, ,4904.6,0.4, ,3-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,45, ,4930.7,0.17, ,6-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,46, ,4982,8, ,(2 TO 5)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,47, ,5005.65,0.23, ,4+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,48, ,5025.72,0.21, ,3-,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,49, ,5087.51,0.19, ,8+,1,0.53, ,14,ps,0.00000000000053,0.00000000000014, , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,50, ,5096.8,0.4, ,(3 4)-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,51, ,5130.21,0.22, ,(2 3)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,52, ,5161.6,0.3, ,1,6,3.7, , ,fs,0.0000000000000037, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,53, ,5201.1,0.4, ,(1 2 3)-,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,54, ,5210,0.5, ,1+,1,2.0, ,3,fs,0.000000000000002,3e-16, , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,55, ,5222,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,56, ,5230.33,0.22, ,(2 TO 5)+,2,4.2,LT, ,ns,0.0000000042, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,57, ,5245.12,0.14, ,7-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,58, ,5289.2,0.4, ,(2 TO 5)+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,59, ,5300.8,0.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,60, ,5325,0.5, ,(1 2 3),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,61, ,5342.8,0.8, ,2+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,62, ,5367.5,0.7, ,(1 2 3),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,63, ,5375.1,0.8, ,(2 TO 5)+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,64, ,5404,4, ,(3 4)-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,65, ,5459.2,0.5, ,(2 TO 5)+,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,66, ,5519,5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,67, ,5548.64,0.24, ,(2 3 4)+,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,68, ,5560.8,0.6, ,3-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,69, ,5611.6,0.3, ,1,7,2.1, , ,fs,0.0000000000000021, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,70, ,5646.7,0.19, ,(8+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,71, ,5655,4, ,(1 TO 6)-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,72, ,5733.24,0.24, ,(2 TO 5)+,6,3.5,LT, ,ns,0.0000000035, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,73, ,5775.6,0.3, ,(2 3 4)+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,74, ,5800.61,0.2, ,1,8,16, , ,fs,0.000000000000016, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,75, ,5806.31,0.1, ,1,9,3.3, , ,fs,0.0000000000000033, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,76, ,5810,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,77, ,5832,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,78, ,5864,20, ,0+,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,79, ,5866.8,0.4, ,(2+ 3 4 5),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,80, ,5875.82,0.2, ,1,10,6, , ,fs,0.000000000000006, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,81, ,5891,12, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,82, ,5911.13,0.2, ,1,11,2.7, , ,fs,0.0000000000000027, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,83, ,5971.22,0.18, ,8-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,84, ,5975,10, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,85, ,6014,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,86, ,6040.2,0.7, ,(2 TO 5)+,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,87, ,6082.8,0.4, ,1+,2,3, , ,fs,0.000000000000003, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,88, ,6136.6,0.3, ,1-,1,1.8, , ,fs,0.0000000000000018, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,89, ,6145.6,0.4, ,(2 TO 5)+,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,90, ,6211.3,0.6, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,91, ,6245.5,0.3, ,1,12,12, , ,fs,0.000000000000012, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,92, ,6422.12,0.1, ,1-,2,0.3, , ,fs,3e-16, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,93, ,6438,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,94, ,6446.5,0.8, ,1+,3,8.4, , ,fs,0.0000000000000084, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,95, ,6507.1,0.5, ,1,13,4.8, , ,fs,0.0000000000000048, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,96, ,6578,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,97, ,6657.55,0.22, ,9-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,98, ,6672.6,0.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,99, ,6675.44,0.2, ,1,14,6.5, , ,fs,0.0000000000000065, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,100, ,6744,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,101, ,6778,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,102, ,6913,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,103, ,6960.7,0.6, ,1,15,8, , ,fs,0.000000000000008, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,104, ,6972.14,0.19, ,1,16,0.7, , ,fs,7e-16, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,105, ,6996,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,106, ,7044,20, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,107, ,7065.9,0.9, ,1,17,3.9, , ,fs,0.0000000000000039, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,108, ,7092.66,0.21, ,9-,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,109, ,7226,0.3, ,1,18,4.1, , ,fs,0.0000000000000041, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,110, ,7275.1,0.9, ,1,19,2.7, , ,fs,0.0000000000000027, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,111, ,7403,0.8, ,1,20,5.4, , ,fs,0.0000000000000054, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,112, ,7470.82,0.24, ,(10+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,113, ,7556.5,0.3, ,(9-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,114, ,7572,0.5, ,1+,4,3.8, , ,fs,0.0000000000000038, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,115, ,7578.9,0.3, ,1-,3,0.7, , ,fs,7e-16, , , , , , , , , , , , , , , ,2021-06-10
20,24,Ca,116, ,7662.1,0.6, ,1-,4,6.7, , ,fs,0.0000000000000067, , , , , , , , , , , , , , , ,2021-06-10
