,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,12,15,Mg,0, ,0.0, , ,0.5,1,9.458, ,12,m,567.48,0.72,B-,100, , , , , , , , ,-0.04107, , , ,2021-06-10
1,1,12,15,Mg,1, ,984.88,0.05, ,1.5,1,0.97, ,24,ps,0.00000000000097,0.00000000000024, , , , , , , , , , , , , , ,2021-06-10
2,2,12,15,Mg,2, ,1698.52,0.08, ,2.5,1,0.81, ,17,ps,0.00000000000081,0.00000000000017, , , , , , , , , , , , , , ,2021-06-10
3,3,12,15,Mg,3, ,1940.23,0.06, ,2.5,2,0.65, ,14,ps,0.00000000000065,0.00000000000014, , , , , , , , , , , , , , ,2021-06-10
4,4,12,15,Mg,4, ,3109.73,0.21, ,3.5,1,71, ,18,fs,0.000000000000071,0.000000000000018, , , , , , , , , , , , , , ,2021-06-10
5,5,12,15,Mg,5, ,3427.4,0.3, ,3.5,1,69, ,34,fs,0.000000000000069,0.000000000000034, , , , , , , , , , , , , , ,2021-06-10
6,6,12,15,Mg,6, ,3476.34,0.07, ,0.5,2,6.9,LT, ,fs,0.0000000000000069, , , , , , , , , , , , , , , ,2021-06-10
7,7,12,15,Mg,7, ,3491.34,0.16, ,2.5,1,9.7,LT, ,fs,0.0000000000000097, , , , , , , , , , , , , , , ,2021-06-10
8,8,12,15,Mg,8, ,3561.54,0.04, ,1.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
9,9,12,15,Mg,9, ,3760.9,0.6, ,3.5,1,0.42, ,7,ps,0.00000000000042,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
10,10,12,15,Mg,10, ,3787.27,0.09, ,1.5,2,17,LT, ,fs,0.000000000000017, , , , , , , , , , , , , , , ,2021-06-10
11,11,12,15,Mg,11, ,3884.6,0.4, ,4.5,1,0.5,GT, ,ps,0.0000000000005, , , , , , , , , , , , , , , ,2021-06-10
12,12,12,15,Mg,12, ,4150.4,0.5, ,2.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
