,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,21,26,Sc,0, ,0.0, , ,3.5,1,3.3492, ,6,d,289370.88,51.84,B-,100, , , , , , , ,5/2,5.34, ,-0.22, ,2021-06-10
1,1,21,26,Sc,1, ,766.83,0.09, ,1.5,1,272, ,8,ns,0.000000272,0.000000008, , , , , , , , , , ,0.35, , , ,2021-06-10
2,2,21,26,Sc,2, ,807.89,0.08, ,1.5,1,15, ,4,ps,0.000000000015,0.000000000004, , , , , , , , , , , , , , ,2021-06-10
3,3,21,26,Sc,3, ,1123.0,12, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
4,4,21,26,Sc,4, ,1145.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
5,5,21,26,Sc,5, ,1146.99,0.04, ,5.5,1,3.2, ,11,ps,0.0000000000032,0.0000000000011, , , , , , , , , , , , , , ,2021-06-10
6,6,21,26,Sc,6, ,1297.12,0.08, ,2.5,1,62, ,21,fs,0.000000000000062,0.000000000000021, , , , , , , , , ,5/2, , , , ,2021-06-10
7,7,21,26,Sc,7, ,1316.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
8,8,21,26,Sc,8, ,1391.3,0.3, ,0.5,1,9, ,3,ps,0.000000000009,0.000000000003, , , , , , , , , , , , , , ,2021-06-10
9,9,21,26,Sc,9, ,1404.4,0.3, ,2.5,1,0.97, ,28,ps,0.00000000000097,0.00000000000028, , , , , , , , , , , , , , ,2021-06-10
10,10,21,26,Sc,10, ,1639.0,12, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
11,11,21,26,Sc,11, ,1717.0,12, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
12,12,21,26,Sc,12, ,1745.0,20, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
13,13,21,26,Sc,13, ,1797.6,0.3, ,3.5,1,0.21, ,6,ps,0.00000000000021,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
14,14,21,26,Sc,14, ,1798.0,6, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
15,15,21,26,Sc,15, ,1857.1,0.3, ,3.5,1,0.30, ,6,ps,0.0000000000003,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
16,16,21,26,Sc,16, ,1878.2,0.7, ,4.5,1,0.12, ,6,ps,0.00000000000012,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
17,17,21,26,Sc,17, ,2002.3,0.3, ,1.5,1,0.40, ,9,ps,0.0000000000004,0.00000000000009, , , , , , , , , , , , , , ,2021-06-10
18,18,21,26,Sc,18, ,2148.2,0.5, ,0.5, ,2,GT, ,ps,0.000000000002, , , , , , , , , , , , , , , ,2021-06-10
19,19,21,26,Sc,19, ,2207.5,0.3, ,3.5,1,0.08, ,4,ps,0.00000000000008,0.00000000000004, , , , , , , , , , , , , , ,2021-06-10
20,20,21,26,Sc,20, ,2232.0,5, ,3.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
21,21,21,26,Sc,21, ,2381.3,0.8, ,2.5,2,0.17,LT, ,ps,0.00000000000017, , , , , , , , , , , , , , , ,2021-06-10
22,22,21,26,Sc,22, ,2408.6,1.6, ,4.5,1,0.21, ,11,ps,0.00000000000021,0.00000000000011, , , , , , , , , , , , , , ,2021-06-10
23,23,21,26,Sc,23, ,2410.3,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
24,24,21,26,Sc,24, ,2499.4,0.7, ,3.5,3,0.15,LT, ,ps,0.00000000000015, , , , , , , , , , , , , , , ,2021-06-10
25,25,21,26,Sc,25, ,2529.4,0.9, ,0.5,3,0.21,LT, ,ps,0.00000000000021, , , , , , , , , , , , , , , ,2021-06-10
26,26,21,26,Sc,26, ,2641.9,0.5, ,0.5, ,0.32, ,6,ps,0.00000000000032,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
27,27,21,26,Sc,27, ,2650.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
28,28,21,26,Sc,28, ,2810.0,2, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,29,21,26,Sc,29, ,2836.0,2, ,1.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
30,30,21,26,Sc,30, ,2909.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
31,31,21,26,Sc,31, ,2941.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
32,32,21,26,Sc,32, ,3070.0,7, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
33,33,21,26,Sc,33, ,3102.0,2, ,0.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
34,34,21,26,Sc,34, ,3135.0,8, ,0.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
35,35,21,26,Sc,35, ,3205.0,2, ,1.5,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
36,36,21,26,Sc,36, ,3250.0,5, ,3.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
37,37,21,26,Sc,37, ,3256.0,3, ,1.5,4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
38,38,21,26,Sc,38, ,3262.0,2, ,1.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
39,39,21,26,Sc,39, ,3290.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
40,40,21,26,Sc,40, ,3302.5,1, ,0.5, ,0.07, ,3,ps,0.00000000000007,0.00000000000003, , , , , , , , , , , , , , ,2021-06-10
41,41,21,26,Sc,41, ,3320.0, , ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
42,42,21,26,Sc,42, ,3413.0,2, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
43,43,21,26,Sc,43, ,3484.0,4, ,0.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
44,44,21,26,Sc,44, ,3537.0,4, ,3.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
45,45,21,26,Sc,45, ,3576.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
46,46,21,26,Sc,46, ,3656.0,2, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
