,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,18,23,Ar,0, ,0.0, , ,3.5,1,109.61, ,4,m,6576.6,2.4,B-,100, , , , , , , , ,-1.309, ,-0.042, ,2021-06-10
1,1,18,23,Ar,1, ,167.11,0.09, ,2.5,1,315, ,15,ps,0.000000000315,0.000000000015, , , , , , , , , , , , , , ,2021-06-10
2,2,18,23,Ar,2, ,515.77,0.15, ,1.5,1,0.26, ,8,ns,0.00000000026,0.00000000008, , , , , , , , , , , , , , ,2021-06-10
3,3,18,23,Ar,3, ,1033.94,0.16, ,1.5,1,5, ,+28-3,ps,0.000000000005, , , , , , , , , , , , , , , ,2021-06-10
4,4,18,23,Ar,4, ,1353.71,0.11, ,1.5,2,0.40, ,6,ps,0.0000000000004,0.00000000000006, , , , , , , , , , , , , , ,2021-06-10
5,5,18,23,Ar,5, ,1504.8,0.6, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
6,6,18,23,Ar,6, ,1629.7,0.3, ,5.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
7,7,18,23,Ar,7, ,1636.0,2, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
8,8,18,23,Ar,8, ,1867.99,0.14, ,0.5,1,46,LE, ,ps,0.000000000046, , , , , , , , , , , , , , , ,2021-06-10
9,9,18,23,Ar,9, ,1988.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
10,10,18,23,Ar,10, ,2321.0,10, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
11,11,18,23,Ar,11, ,2397.9,0.4, ,0.5,1,0.12, ,3,ps,0.00000000000012,0.00000000000003, , , , , , , , , , , , , , ,2021-06-10
12,12,18,23,Ar,12, ,2568.0,1, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
13,13,18,23,Ar,13, ,2701.0,3, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,18,23,Ar,14, ,2733.1,0.6, ,1.5,3,31,LT, ,fs,0.000000000000031, , , , , , , , , , , , , , , ,2021-06-10
