,Unnamed: 0,Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc.1, decay mode, decay %, unc.2, decay mode.1, decay %.1, unc.3, decay mode.2, decay %.2, unc.4,isospin,magnetic dipole [mu N], unc.5, electric quadrupole [b]  , unc.6,Extraction_date
0,0,13,14,Al,0, ,0.0, , ,2.5,1,STABLE, , , , , , , , , , , , , , , ,3.6415069, ,0.1466, ,2021-06-10
1,1,13,14,Al,1, ,843.76,0.09, ,0.5,1,35, ,1,ps,0.000000000035,0.000000000001, , , , , , , , , , , , , , ,2021-06-10
2,2,13,14,Al,2, ,1014.56,0.09, ,1.5,1,1.49, ,7,ps,0.00000000000149,0.00000000000007, , , , , , , , , , , , , , ,2021-06-10
3,3,13,14,Al,3, ,2212.01,0.1, ,3.5,1,26.6, ,6,fs,0.0000000000000266,6e-16, , , , , , , , , , , , , , ,2021-06-10
4,4,13,14,Al,4, ,2734.9,0.7, ,2.5,2,8.9, ,12,fs,0.0000000000000089,0.0000000000000012, , , , , , , , , , , , , , ,2021-06-10
5,5,13,14,Al,5, ,2982.0,0.05, ,1.5,2,3.90, ,9,fs,0.0000000000000039,9e-17, , , , , , , , , , , , , , ,2021-06-10
6,6,13,14,Al,6, ,3004.2,0.8, ,4.5,1,59, ,3,fs,0.000000000000059,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
7,7,13,14,Al,7, ,3680.4,0.9, ,0.5,2,5.4, ,12,fs,0.0000000000000054,0.0000000000000012, , , , , , , , , , , , , , ,2021-06-10
8,8,13,14,Al,8, ,3956.8,0.4, ,1.5,3,2.5, ,2,fs,0.0000000000000025,2e-16, , , , , , , , , , , , , , ,2021-06-10
9,9,13,14,Al,9, ,4054.6,0.5, ,0.5,1,7.3, ,12,fs,0.0000000000000073,0.0000000000000012, , , , , , , , , , , , , , ,2021-06-10
10,10,13,14,Al,10, ,4410.2,0.4, ,2.5,3,1.2, ,1,fs,0.0000000000000012,1e-16, , , , , , , , , , , , , , ,2021-06-10
11,11,13,14,Al,11, ,4510.3,0.5, ,5.5,1,222, ,14,fs,0.000000000000222,0.000000000000014, , , , , , , , , , , , , , ,2021-06-10
12,12,13,14,Al,12, ,4580.0,0.8, ,3.5,2,5.3, ,6,fs,0.0000000000000053,6e-16, , , , , , , , , , , , , , ,2021-06-10
13,13,13,14,Al,13, ,4811.6,0.5, ,2.5,4,1.5, ,2,fs,0.0000000000000015,2e-16, , , , , , , , , , , , , , ,2021-06-10
14,14,13,14,Al,14, ,5155.6,0.8, ,1.5,1,2.4, ,3,fs,0.0000000000000024,3e-16, , , , , , , , , , , , , , ,2021-06-10
15,15,13,14,Al,15, ,5248.0,0.6, ,2.5,5,4,LT, ,fs,0.000000000000004, , , , , , , , , , , , , , , ,2021-06-10
16,16,13,14,Al,16, ,5419.9,0.9, ,4.5,2,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
17,17,13,14,Al,17, ,5432.8,1, ,3.5,1,7, ,2,fs,0.000000000000007,0.000000000000002, , , , , , , , , , , , , , ,2021-06-10
18,18,13,14,Al,18, ,5438.4,0.8, ,2.5,1,6, ,4,fs,0.000000000000006,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
19,19,13,14,Al,19, ,5499.8,0.8, ,5.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
20,20,13,14,Al,20, ,5550.9,0.5, ,2.5,1,2.6, ,5,fs,0.0000000000000026,5e-16, , , , , , , , , , , , , , ,2021-06-10
21,21,13,14,Al,21, ,5667.3,1.2, ,4.5,1,11, ,3,fs,0.000000000000011,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
22,22,13,14,Al,22, ,5751.6,1, ,0.5,3,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
23,23,13,14,Al,23, ,5827.0,0.8, ,1.5,2,21,LT, ,fs,0.000000000000021, , , , , , , , , , , , , , , ,2021-06-10
24,24,13,14,Al,24, ,5960.3,0.7, ,3.5,1,1.7, ,12,fs,0.0000000000000017,0.0000000000000012, , , , , , , , , , , , , , ,2021-06-10
25,25,13,14,Al,25, ,6080.8,0.9, ,1.5,1,3.3, ,8,fs,0.0000000000000033,8e-16, , , , , , , , , , , , , , ,2021-06-10
26,26,13,14,Al,26, ,6115.8,0.6, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
27,27,13,14,Al,27, ,6158.4,0.7, ,1.5,3,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
28,28,13,14,Al,28, ,6284.7,1.5, ,3.5,3,4.9, ,21,fs,0.0000000000000049,0.0000000000000021, , , , , , , , , , , , , , ,2021-06-10
29,29,13,14,Al,29, ,6462.8,1.3, ,2.5,3,0.78, ,8,fs,7.8e-16,8e-17, , , , , , , , , , , , , , ,2021-06-10
30,30,13,14,Al,30, ,6477.3,0.9, ,3.5,1,1.8, ,3,fs,0.0000000000000018,3e-16, , , , , , , , , , , , , , ,2021-06-10
31,31,13,14,Al,31, ,6512.2,1.1, ,4.5,1,9.7, ,21,fs,0.0000000000000097,0.0000000000000021, , , , , , , , , , , , , , ,2021-06-10
32,32,13,14,Al,32, ,6533.0,1, ,3.5,1,2.1, ,15,fs,0.0000000000000021,0.0000000000000015, , , , , , , , , , , , , , ,2021-06-10
33,33,13,14,Al,33, ,6605.1,0.9, ,1.5,4,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
34,34,13,14,Al,34, ,6651.3,0.7, ,2.5,2,0.55, ,3,fs,5.5e-16,3e-17, , , , , , , , , , , , , , ,2021-06-10
35,35,13,14,Al,35, ,6713.0,1, ,4.5,2,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
36,36,13,14,Al,36, ,6765.0,1, ,2.5,4,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
37,37,13,14,Al,37, ,6776.3,1.1, ,1.5,1,10,LT, ,fs,0.00000000000001, , , , , , , , , , , , , , , ,2021-06-10
38,38,13,14,Al,38, ,6813.8,0.7, ,0.5,4,10,LT, ,fs,0.00000000000001, , , , , , , , , , ,3/2, , , , ,2021-06-10
39,39,13,14,Al,39, ,6820.7,1.3, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
40,40,13,14,Al,40, ,6947.9,1.9, ,5.5,2,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
41,41,13,14,Al,41, ,6992.9,0.9, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
42,42,13,14,Al,42, ,6996.0,2, ,1.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
43,43,13,14,Al,43, ,7071.3,1.4, ,0.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
44,44,13,14,Al,44, ,7173.6,1.3, ,4.5,3,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
45,45,13,14,Al,45, ,7227.2,0.8, ,4.5,1,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
46,46,13,14,Al,46, ,7280.0,1.6, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
47,47,13,14,Al,47, ,7289.0,2, ,6.5,1,14,LT, ,fs,0.000000000000014, , , , , , , , , , , , , , , ,2021-06-10
48,48,13,14,Al,48, ,7400.0,1, ,5.5,3,24, ,10,fs,0.000000000000024,0.00000000000001, , , , , , , , , , , , , , ,2021-06-10
49,49,13,14,Al,49, ,7413.0,1, ,3.5,2,0.50, ,4,fs,5e-16,4e-17, , , , , , , , , , , , , , ,2021-06-10
50,50,13,14,Al,50, ,7443.0,1.3, ,6.5,1,7,LT, ,fs,0.000000000000007, , , , , , , , , , , , , , , ,2021-06-10
51,51,13,14,Al,51, ,7477.1,0.9, ,3.5,1,0.68, ,9,fs,6.8e-16,9e-17, , , , , , , , , , , , , , ,2021-06-10
52,52,13,14,Al,52, ,7550.0,2, ,2.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
53,53,13,14,Al,53, ,7578.0,2, ,2.5,6,0.35, ,6,fs,3.5e-16,6e-17, , , , , , , , , , , , , , ,2021-06-10
54,54,13,14,Al,54, ,7660.0,2, ,5.5,1,13, ,4,fs,0.000000000000013,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
55,55,13,14,Al,55, ,7676.5,1.5, ,2.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
56,56,13,14,Al,56, ,7679.0,1, ,4.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
57,57,13,14,Al,57, ,7721.0,1, ,2.5,5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
58,58,13,14,Al,58, ,7798.0,2, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
59,59,13,14,Al,59, ,7806.0,2, ,4.5,1,18, ,4,fs,0.000000000000018,0.000000000000004, , , , , , , , , , , , , , ,2021-06-10
60,60,13,14,Al,60, ,7858.0,2, ,1.5,4, , , , , , , , , , , , , , , ,3/2, , , , ,2021-06-10
61,61,13,14,Al,61, ,7900.0,1, ,3.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
62,62,13,14,Al,62, ,7935.0,3, ,0.5, , , , , , , , , , , , , , , , , , , , , ,2021-06-10
63,63,13,14,Al,63, ,7948.0,2, ,5.5,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
64,64,13,14,Al,64, ,7997.0,1, ,4.5,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
65,65,13,14,Al,65, ,8037.0,1, ,3.5,2,0.43, ,3,fs,4.3e-16,3e-17, , , , , , , , , , , , , , ,2021-06-10
